id,name,popularity,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,fav
05t5AY5hWNVZaqe0uJUdzz,"Ay, DiOs Mío!",1,189413,0.718,0.709,11,-4.394,1,0.188,0.502,0.000671,0.107,0.515,180.048,0
0SJt6mvOHbdhqjbbDewVgA,"Ay, DiOs Mío!",0,189413,0.718,0.709,11,-4.394,1,0.188,0.502,0.000671,0.107,0.515,180.048,0
0cdD3opLomtKPrVYMC6EzK,Punto G,0,183160,0.791,0.746,6,-4.716,1,0.0907,0.00938,0.000125,0.125,0.903,165.994,0
0kfwTXp9QVNzaCYDzmtziy,"Ay, DiOs Mío!",0,189413,0.718,0.709,11,-4.394,1,0.188,0.502,0.000671,0.107,0.515,180.048,0
28R6N5DZQMSlhW6LdFsOjK,Mi Cama,0,151400,0.826,0.815,9,-4.773,1,0.0878,0.222,6.89E-05,0.0964,0.68,163.073,0
2NHZXmLMBqKPp5MB3mMgz1,Hello,0,194933,0.802,0.839,7,-4.294,0,0.0592,0.465,5.18E-05,0.117,0.861,94.997,0
2vbc2UFXzjsYc3FQGBqDUY,Pineapple,2,178347,0.744,0.66,4,-4.654,0,0.0885,0.0432,1.58E-06,0.331,0.641,94.81,0
2yAjz0MtJSqTeQJUCKQvo9,Culpables,0,226627,0.727,0.802,8,-2.947,0,0.0702,0.278,4.47E-06,0.157,0.418,130.057,0
30q7M9nJEv0IObnYT2cftu,BICHOTA,0,178947,0.863,0.666,1,-4.158,0,0.152,0.212,0.000493,0.103,0.838,163.908,0
35EBLyXAhFdT0goju7P1QJ,"Ay, DiOs Mío!",0,189413,0.718,0.709,11,-4.394,1,0.188,0.502,0.000671,0.107,0.515,180.048,0
3LwYxSUZqFMADDvtbfsEdp,Amor No Hay,1,202747,0.516,0.734,11,-7.541,0,0.283,0.0203,0,0.369,0.573,168.382,0
3PA2oU8LtgWGZxgdj2mVkH,Casi Nada,0,219027,0.734,0.848,1,-2.756,0,0.0362,0.121,4.74E-05,0.0993,0.591,98.059,0
47FSa0AbNj1cHrsDmRGywF,"Ay, DiOs Mío!",0,189413,0.718,0.709,11,-4.394,1,0.188,0.502,0.000671,0.107,0.515,180.048,0
4EViTVaMvWEW4EE2N9muYO,Punto G,0,183160,0.791,0.746,6,-4.716,1,0.0907,0.00938,0.000125,0.125,0.903,165.994,0
4SqZwgeLPdeylsZK1rGVWe,"Ay, DiOs Mío!",0,189413,0.718,0.709,11,-4.394,1,0.188,0.502,0.000671,0.107,0.515,180.048,0
505OCDNbi2Gifkbe37uOrG,A Ella,1,198720,0.73,0.769,2,-4.936,1,0.178,0.244,2.06E-05,0.136,0.594,181.988,0
52TN31VNAZXiNI8FEGU6fo,Sin Corazón,1,171200,0.8,0.766,10,-4.625,1,0.0551,0.242,6.96E-06,0.11,0.658,141.936,0
55Eu1FzBTVMrNfhJIZCXhg,"Ay, DiOs Mío!",0,189413,0.718,0.709,11,-4.394,1,0.188,0.502,0.000671,0.107,0.515,180.048,0
5E5ClYcaMig9VDrkpVTD9Q,Mi Cama,0,151400,0.826,0.815,9,-4.773,1,0.0878,0.222,6.89E-05,0.0964,0.68,163.073,0
5FlajZLJ2SMlblBBNHEXKf,Mi Cama,0,151400,0.826,0.815,9,-4.773,1,0.0878,0.222,6.89E-05,0.0964,0.68,163.073,0
5OlZ59JE4U08RSHc5itUii,Punto G,0,183160,0.791,0.746,6,-4.716,1,0.0907,0.00938,0.000125,0.125,0.903,165.994,0
5Y6QcaFnRg0RV6WRk88P5o,"Ay, DiOs Mío!",0,189413,0.718,0.709,11,-4.394,1,0.188,0.502,0.000671,0.107,0.515,180.048,0
5YDfpCQfoIIv2RB6DNNpF4,A Ella,0,198720,0.73,0.769,2,-4.936,1,0.178,0.244,2.06E-05,0.136,0.594,181.988,0
605LgWCEgfMvTXZOXMrpMd,Mi Cama,0,151400,0.826,0.815,9,-4.773,1,0.0878,0.222,6.89E-05,0.0964,0.68,163.073,0
6W46EOw8jVSNavn8djG4U5,Hello,2,194933,0.802,0.839,7,-4.294,0,0.0592,0.465,5.18E-05,0.117,0.861,94.997,0
6abAgAaTTVeEELOmKBriaV,"Ay, DiOs Mío!",0,189413,0.718,0.709,11,-4.394,1,0.188,0.502,0.000671,0.107,0.515,180.048,0
6kZbtdpmhj9JeYNBGrosik,BICHOTA,1,178947,0.863,0.666,1,-4.158,0,0.152,0.212,0.000493,0.103,0.838,163.908,0
6oNu47QuYHVsZIqCcWdjGh,Pineapple,0,178347,0.744,0.66,4,-4.654,0,0.0885,0.0432,1.58E-06,0.331,0.641,94.81,0
7bk9ynCM4TzIODGARUYzf3,Amor No Hay,0,202747,0.516,0.734,11,-7.541,0,0.283,0.0203,0,0.369,0.573,168.382,0
2dukXHQY7M0kS0jo6Inwlm,"Añoranza, Sinónimo de la Soledad",58,210909,0.781,0.788,11,-4.872,0,0.184,0.156,0,0.124,0.678,131.839,0
6D4JLxbmPlbGkt2PdyCLoL,my ex's best friend,15,138970,0.728,0.685,5,-5.096,0,0.0433,0.00391,0,0.152,0.33,124.934,0
6m8Q4K8vXQE9BjrUGCS39M,Leader Of The Delinquents,4,189545,0.806,0.809,1,-7.18,1,0.16,0.138,7.94E-05,0.0739,0.686,95.042,0
6Qi1MNFHCLo4bVsV14MOmz,Libertad,53,218079,0.605,0.703,4,-6.707,1,0.0303,0.0648,0,0.117,0.686,132.081,0
468BNadago28Lmv8wDiK6T,Rock That Body - Skrillex Remix,6,309720,0.638,0.879,2,-6.264,0,0.257,0.00579,0.000111,0.456,0.269,127.989,0
4CK1ld4Ku7hXQfGyZ6b8Zj,Kings & Queens,2,162399,0.637,0.69,1,-4.057,0,0.0405,0.00786,0,0.124,0.457,129.857,0
2eFFvrqMLf9qexQseyARNL,Hakim Bey - Kivanch K. Rearrange,18,319349,0.665,0.62,7,-7.407,1,0.036,0.0592,2.39E-05,0.106,0.141,94.008,0
5h7jMTFPuqd5Equ7jUSFDT,El Patron,58,153566,0.715,0.708,11,-6.347,0,0.321,0.405,0,0.169,0.747,82.997,0
7L45rxBLaeRsyVZWCC6CXs,Ne Zamandır Sendeyim,57,201967,0.595,0.58,3,-11.773,0,0.027,0.211,0.848,0.362,0.761,100.017,0
5nJBaCT6mmW12KL1C67C3R,Yalan Dolan,54,212821,0.91,0.688,10,-5.877,0,0.126,0.293,0,0.0852,0.893,107.006,0
17MzeMBa6mWeY30BWYW8dd,Dip,56,223951,0.544,0.809,7,-10.232,0,0.032,0.485,0.791,0.0988,0.549,85.025,0
6NftV7nCZgZHAPt1hEDGQc,Maskeli Balo,51,194197,0.787,0.787,9,-7.557,1,0.257,0.353,0,0.114,0.612,90.912,0
2xVoBE8IwIF3d7lpFE75iC,Gecenin Sonuna Yolculuk,52,280600,0.686,0.404,11,-7.457,0,0.0268,0.119,0.000386,0.108,0.56,100.932,0
5yR0xxzNTXRLuUr0Jm9MmB,Rüya,50,229507,0.698,0.553,6,-8.578,0,0.249,0.303,1.50E-05,0.111,0.228,90.014,0
3N0kqxN2kf54llG2Z9u5WB,Sabır Yok,49,171389,0.67,0.649,11,-6.16,1,0.206,0.312,0,0.158,0.5,79.775,0
7DEh574l5gTV0FjHVild3l,Jet Lag,49,171967,0.684,0.637,11,-6.244,0,0.286,0.255,0,0.254,0.846,149.917,0
4h4700vf4w6WDo1Bh9OBAg,Bence de Zor,56,156131,0.817,0.736,4,-5.369,1,0.125,0.436,0,0.196,0.857,94.042,0
6MHUYde9edp2cjzwYgIjiw,J’avais juste envie d’écrire.,63,155789,0.43,0.418,3,-6.598,0,0.0469,0.701,0.000515,0.159,0.508,83.04,0
56h6nyrgG2guJPgdTRdju1,Buenos Días,53,132414,0.976,0.577,1,-7.84,0,0.456,0.00987,0,0.0947,0.374,116.068,0
4PeIyJqqTRniRDBcYGHPGw,Go!,50,110350,0.852,0.68,10,-5.942,0,0.215,0.0578,2.33E-05,0.114,0.594,130.956,0
0iY7Xc7aT7yJPSCcHiJ1b7,CSO,52,132996,0.792,0.494,5,-7.502,1,0.339,0.595,0.000874,0.0877,0.659,86.669,0
62qUCu09ALS1IoWDma6Z5q,Restick,50,131913,0.879,0.431,11,-7.229,0,0.353,0.011,0,0.158,0.179,124.959,0
2iZIGRH6WG9xnxDfYfCKRS,Paranoia,51,161216,0.821,0.409,5,-10.606,0,0.298,0.243,0,0.127,0.121,130.92,0
3i50Bacie3tTDGzX1BpXGw,Recommendation,49,111583,0.866,0.446,10,-7.395,1,0.0661,0.00213,0.00202,0.325,0.129,132.023,0
0ipVeLBnrx1oYyVLLR80mm,Beauty,49,184321,0.798,0.618,1,-7.789,1,0.116,0.0911,0,0.398,0.281,124.986,0
0uiRuMOx8yomKzVPMHE5Z9,More,49,118858,0.732,0.671,5,-6.247,0,0.0475,0.00556,0.000534,0.111,0.548,104.962,0
0OGIKKEA3s342QnF41bnkS,Super Fly,48,84239,0.856,0.429,1,-5.952,1,0.21,0.0106,0.131,0.294,0.139,140.952,0
5H4gHz16ELn3tFgvVIfApZ,BOMB,47,139575,0.908,0.47,4,-4.964,0,0.0684,0.0935,0.0131,0.118,0.0672,139.968,0
3Cs6QvlLmEDwHxKVEmorFT,Suge,33,163320,0.876,0.662,2,-6.482,0,0.426,0.0608,0,0.127,0.844,75.445,0
7uBlznv2TJpvjHCzY7K8wO,Scusa - prod. tha Supreme,61,182727,0.732,0.673,10,-5.39,0,0.0415,0.573,0,0.123,0.676,97.509,0
6Ov63A88ZJpUCtQGOVn1gv,El Amante,3,220547,0.633,0.749,1,-4.962,0,0.0961,0.179,0,0.0783,0.814,179.872,0
73GzK7kri68Q6ps9rfDkYB,Con Calma,0,193227,0.737,0.86,8,-2.652,0,0.0594,0.11,1.94E-06,0.0574,0.656,93.989,0
7ul9NQPHDkCj4pEd8qCHuL,Lovumba,2,218520,0.73,0.939,11,-4.665,0,0.0532,0.0347,0,0.335,0.939,121.001,0
13CYqW4JhAPLEC1G45CrPY,Costear,13,239080,0.825,0.471,2,-8.898,1,0.228,0.00161,0,0.123,0.308,149.087,0
4oKvzZOlbhszMhmxvHW0eb,CÓMO SE SIENTE - Remix,6,227520,0.807,0.606,3,-8.871,0,0.0872,0.0946,0,0.119,0.304,92.988,0
2MC2KM7xlBC6gt4Cqqi1aJ,No Me Conoce - Remix,2,309120,0.804,0.786,10,-3.837,0,0.0735,0.144,0,0.0928,0.575,91.992,0
1oUqdQnIrdrorpTishPyyo,The Business,1,164000,0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,0
03pRveMjBNckCyITjPIm2c,Turn Back Time,8,147261,0.751,0.786,10,-7.974,0,0.0333,0.181,0.000935,0.114,0.407,124,0
0UQdOHYfDl4OY9waK0gFfu,Mal Necesario,52,172125,0.527,0.676,8,-4.715,1,0.0272,0.265,9.51E-06,0.356,0.8,80.069,0
17MSTtvPV4qdhfWTVETd7X,"Ay, DiOs Mío!",3,189413,0.718,0.709,11,-4.394,1,0.188,0.502,0.000671,0.107,0.515,180.048,0
0MIvaTsAmEn1c7hIbqIjcx,Culpables,1,226627,0.727,0.802,8,-2.947,0,0.0702,0.278,4.47E-06,0.157,0.418,130.057,0
1pcFnunuRBYFTbsxLyMnsn,Punto G,0,183160,0.791,0.746,6,-4.716,1,0.0907,0.00938,0.000125,0.125,0.903,165.994,0
5IWBqcC5HzTzVIl6PJG74C,Casi Nada,0,219027,0.734,0.848,1,-2.756,0,0.0362,0.121,4.74E-05,0.0993,0.591,98.059,0
7AnUsSsYznG94qnmr9HL6p,BICHOTA,0,178947,0.863,0.666,1,-4.158,0,0.152,0.212,0.000493,0.103,0.838,163.908,0
7nrkrSim28iQOEKvaJstOQ,Punto G,0,183160,0.791,0.746,6,-4.716,1,0.0907,0.00938,0.000125,0.125,0.903,165.994,0
2e4CvDa7l5CPPtm9i1Bgwl,Treat You Better,18,187973,0.443,0.82,10,-4.091,0,0.34,0.107,0,0.107,0.771,82.697,0
2MQZqO3YuF8GvFDOl0lb5u,Mercy - Acoustic,1,219160,0.57,0.347,11,-6.649,0,0.0358,0.711,0,0.11,0.43,74.054,0
1np8cocJhifU5U3sHF4OzV,There's Nothing Holdin' Me Back,1,199440,0.866,0.811,11,-4.063,0,0.0553,0.375,0,0.078,0.969,121.995,0
212Z8HzJNyjmMJIrDKVhVT,There's Nothing Holdin' Me Back,0,199440,0.866,0.811,11,-4.063,0,0.0553,0.375,0,0.078,0.969,121.995,0
5XCDBIsSSoES3BErrnafAO,Confident,0,205627,0.594,0.737,3,-6.309,1,0.0716,0.00183,0.000159,0.128,0.339,130.028,0
4yaNMwRcMrCUYv4PC9f4qq,Party In The U.S.A.,0,202733,0.66,0.701,10,-4.649,0,0.0405,0.00112,0.00016,0.0871,0.436,96.002,0
28wWPHEn63HCXDMqiCiLyX,La Noche Empieza,47,227454,0.492,0.73,9,-6.05,1,0.0465,0.471,0,0.0822,0.696,98.436,0
58xLgBRXBHDUFaYuZeZBeb,Nothing Really Matters,1,157720,0.735,0.842,5,-4.079,0,0.0403,0.00519,4.52E-06,0.308,0.681,123.039,0
5HvHNFhQgrMRKPU0Y0UqqF,Lose You - Chico Rose Remix,2,155214,0.786,0.867,6,-4.333,0,0.0755,0.0564,0.00389,0.0609,0.243,123.014,0
5WP2dzV9FtskU3VryB3MGk,Gasolina,3,192574,0.85,0.854,0,-5.157,1,0.0561,0.388,3.70E-06,0.0692,0.758,96.009,0
04mGqsaQE1A5dT97lMZjLa,BED - WADE Remix,41,189844,0.779,0.817,11,-8.388,1,0.0572,0.00472,0.222,0.0554,0.815,127.989,0
5ssWarbYPnWyQVPrARGjOF,BED - Chapter & Verse Remix,36,219524,0.693,0.947,10,-6.378,0,0.088,0.00712,0.578,0.108,0.764,125.989,0
2SLm35l0vDphsZHbufgyPS,Ángel,0,3753333,0.148,0.313,4,-21.207,0,0.0454,0.945,0.968,0.185,0.0394,103.965,0
5ZY7rVzEXL7ekLPELRn3YW,Si Supieras,2,241880,0.691,0.894,9,-1.681,0,0.115,0.291,0,0.104,0.623,184.018,0
6y7wK70ubavdDeXHGdqbY2,Vuelve,4,279613,0.734,0.531,1,-5.662,1,0.0321,0.196,0,0.119,0.199,130.025,0
03Hf3ERzorv2pdVesAwpNl,Imaginaste,29,198613,0.777,0.663,6,-5.799,1,0.244,0.11,0,0.302,0.583,179.971,0
2PIoY2N45BPA1HUz06SuHR,Imaginaste - Remix,17,246653,0.855,0.71,1,-5.321,1,0.0939,0.0426,0,0.337,0.591,89.977,0
1oKcDuL2wyLlBc5mqCs636,Dime A Ve,9,213200,0.773,0.753,10,-4.173,1,0.06,0.122,4.80E-05,0.102,0.56,179.983,0
1t7ZwPO3pPkNa8CjgpuJGn,Se Supone - RMX,8,352933,0.761,0.614,11,-5.617,1,0.197,0.255,0,0.362,0.649,155.995,0
3cLWmjrqsaHrFvq7x3CgE3,Imaginaste,8,198613,0.777,0.663,6,-5.799,1,0.244,0.11,0,0.302,0.583,179.971,0
3eFeb37Zuzg2mEIjeOj1Y0,Deseos - Remix,6,238107,0.843,0.731,11,-5.583,0,0.134,0.259,0,0.306,0.636,93.013,0
5BeLMhvtPU1YcUJN2eyfnu,Easy - Remix,4,219867,0.891,0.748,1,-3.844,0,0.0976,0.186,2.06E-06,0.133,0.401,94.06,0
18tJzktkumcSr9dJbblJMy,No Me Conoce - Remix,2,309120,0.804,0.786,10,-3.837,0,0.0735,0.144,0,0.0928,0.575,91.992,0
3fLJv1mUkBu8TtgwqkXp87,Imaginaste - Remix,3,246653,0.855,0.71,1,-5.321,1,0.0939,0.0426,0,0.337,0.591,89.977,0
4A6M8gj2vBWmQYZbajJF0w,CÓMO SE SIENTE - Remix,2,227520,0.807,0.606,3,-8.871,0,0.0872,0.0946,0,0.119,0.304,92.988,0
5a7hP7izdcpPs11HAv6FXO,CÓMO SE SIENTE - Remix,2,227520,0.807,0.606,3,-8.871,0,0.0872,0.0946,0,0.119,0.304,92.988,0
5jZAD4QakU10WNl8q4Mn4G,CÓMO SE SIENTE - Remix,1,227520,0.807,0.606,3,-8.871,0,0.0872,0.0946,0,0.119,0.304,92.988,0
6DktlPSfaiTwg0DeG4El02,CÓMO SE SIENTE - Remix,1,227520,0.807,0.606,3,-8.871,0,0.0872,0.0946,0,0.119,0.304,92.988,0
6Tu3Iei4ZkhrZBk8BztXA3,No Me Conoce - Remix,2,309120,0.804,0.786,10,-3.837,0,0.0735,0.144,0,0.0928,0.575,91.992,0
6voI5Q9PXn4LDBwtA6tKIe,CÓMO SE SIENTE - Remix,1,227520,0.807,0.606,3,-8.871,0,0.0872,0.0946,0,0.119,0.304,92.988,0
54rHJPDt8DUE2RtSg6Bsrf,Kimono (feat. SCH et Ninho),64,345173,0.514,0.588,10,-8.259,0,0.322,0.0992,0,0.172,0.401,117.419,0
22fnwJ1SX4pQaOf6ZzlsCy,Aller-retour,53,163080,0.804,0.575,5,-7.381,0,0.086,0.704,0,0.0872,0.663,136.056,0
0Od8KPhrMrwA5RR4B21te1,No Me Conoce - Remix,2,309120,0.804,0.786,10,-3.837,0,0.0735,0.144,0,0.0928,0.575,91.992,0
3mJqLF2ue4Hz747EWjnm2U,Imaginaste,1,198613,0.777,0.663,6,-5.799,1,0.244,0.11,0,0.302,0.583,179.971,0
4tmpREuxd0uAsAcQ6jFdrS,Imaginaste - Remix,3,246653,0.855,0.71,1,-5.321,1,0.0939,0.0426,0,0.337,0.591,89.977,0
2ZehPPTmn6QxlI1KedHo51,Créeme,2,214293,0.714,0.874,6,-3.576,1,0.0549,0.128,0.000146,0.105,0.648,96.998,0
3O2JLGDWDMqtVqPnzYleEu,La Vida Continuó,3,167253,0.808,0.834,6,-3.141,0,0.183,0.281,0,0.0321,0.761,153.95,0
4YMApzzqCO31TPxPvgdHhh,Way Too Long,66,150262,0.555,0.728,2,-3.54,0,0.0644,0.024,2.35E-06,0.169,0.723,63.458,0
5YocGiYgJj8VLbTqj7eDcn,Que Tire Pa Lante,1,210520,0.659,0.901,7,-2.814,1,0.0358,0.0478,0,0.148,0.704,93.979,0
7F3sL6s2uVmxxZgy2vSNBX,La Nueva Y La Ex,3,197053,0.639,0.943,5,-3.542,1,0.136,0.0462,0,0.141,0.639,198.051,0
5c9I6x8DGPeD4O8Jjbpt0B,Jungle,18,174192,0.58,0.52,7,-11.063,0,0.735,0.306,0,0.214,0.552,180.491,0
03k8BWRW06RBDJnSkQUn1D,Sugar,8,234000,0.729,0.786,1,-6.348,1,0.0337,0.0747,0,0.0878,0.87,120.068,0
25gZm5FJ7KMnPKrmIIN75j,Daylight,9,226627,0.653,0.693,2,-4.99,1,0.0271,0.00208,0,0.196,0.387,119.992,0
0VgSI3aQekgqdhB4t6qqiy,Moves Like Jagger - Studio Recording From The Voice Performance,3,202859,0.708,0.784,11,-3.742,0,0.049,0.012,0,0.368,0.697,128.015,0
401Oa3IH9hGT5EmNp3ARwd,Sunday Morning,2,243080,0.443,0.772,0,-5.066,1,0.067,0.0851,0,0.0566,0.794,87.825,0
7h4qEwULhTpQx7HjwPQjky,Girls Like You,4,235680,0.609,0.529,0,-6.859,1,0.106,0.545,0,0.127,0.474,60.349,0
04BYAO2FbgiFjMd7XbIAdL,No Me Conoce - Remix,9,309120,0.804,0.786,10,-3.837,0,0.0735,0.144,0,0.0928,0.575,91.992,0
0n7dHD0IGlIoaFUeIihaDI,Somos Iguales,1,236587,0.777,0.714,11,-4.296,1,0.0532,0.16,0,0.115,0.59,90.987,0
77JipDryNPqS5dYB1emw9G,No Me Conoce - Remix,1,309120,0.804,0.786,10,-3.837,0,0.0735,0.144,0,0.0928,0.575,91.992,0
2Dq2GXW3lg0pGQeeOmycO6,Dance Again,2,170498,0.784,0.552,1,-7.261,0,0.0874,0.0447,0,0.196,0.464,111.984,0
5359vZG6t8Sa5DDLSNUUOV,Wolves,10,197993,0.725,0.804,11,-4.614,0,0.0422,0.124,0,0.204,0.31,124.996,0
6R0Sp2GBKzi3nT5grqMMjs,Same Old Love,10,229080,0.672,0.593,11,-4.01,0,0.0304,0.0223,0,0.214,0.438,98.02,0
7wW3QktgkZOTxM8IsJqsPR,Hands To Myself,12,200680,0.811,0.507,5,-7.161,0,0.117,0.0146,2.14E-06,0.342,0.438,111.016,0
24x9DEgVvBE39rEj2n7rE8,Lose You To Love Me,2,206459,0.516,0.342,4,-8.985,1,0.0425,0.55,0,0.21,0.0993,102.819,0
7Bvh1GDsF3CqtRAqIesBlS,It's Time,28,240307,0.656,0.884,2,-4.748,1,0.0372,0.016,0,0.144,0.858,105.009,0
6tinH5n4GhHrGI76CSgZeV,Next To Me,20,230289,0.305,0.666,2,-4.459,1,0.0668,0.277,9.83E-05,0.0424,0.392,168.029,0
0oQnnwiQHbpg1NvHmjM6Gy,Million Years - Jerome Edit [Mixed],13,102988,0.664,0.887,10,-4.083,0,0.0345,0.00713,0.0934,0.157,0.28,139.901,0
05u5s4XQbzmfY5ORmeSdWP,Million Years - Jerome Edit,2,162714,0.682,0.89,10,-3.845,0,0.0508,0.03,0.0236,0.316,0.286,139.992,0
46wfWiR8pRgKWcE8KOGbpp,Tut mir leid,66,179347,0.729,0.68,6,-6.985,0,0.171,0.233,0,0.157,0.667,149.813,0
5KQuQptKeiPuCVRHAEfBHW,Turtlez,67,161970,0.856,0.651,7,-7.832,1,0.364,0.119,8.67E-05,0.136,0.599,81.708,0
7ILx1JpNiw39S2JaFFo183,Kapitel 01: Der Hexenbesentausch (Hexenbesengeschichten),40,99324,0.629,0.235,4,-17.718,0,0.966,0.685,0,0.663,0.662,169.962,0
4hxKvVVdi3gWonta20NREb,Kapitel 02: Der Hexenbesentausch (Hexenbesengeschichten),39,92721,0.65,0.357,1,-16.827,0,0.944,0.785,0,0.648,0.682,91.132,0
1OmQkqAI3BKRbBVd02YwZJ,Kapitel 03: Der Hexenbesentausch (Hexenbesengeschichten),39,97127,0.733,0.291,11,-16.457,0,0.936,0.672,0,0.678,0.605,75.993,0
117IZhJv4OkJuFPecWCMJe,Kapitel 04: Der Hexenbesentausch (Hexenbesengeschichten),39,91126,0.712,0.274,2,-18.014,1,0.952,0.703,0,0.819,0.664,110.728,0
2o2aeA4GwWCi4GGuSEUQ48,Kapitel 05: Der Hexenbesentausch (Hexenbesengeschichten),39,94544,0.681,0.293,2,-17.054,1,0.963,0.744,0,0.723,0.601,81.512,0
3FZYivmahj3HWkmYYlylPu,Kapitel 06: Der Hexenbesentausch (Hexenbesengeschichten),39,95647,0.647,0.239,7,-17.969,1,0.962,0.73,0,0.312,0.525,88.969,0
1WjCns0KH8Qb6QuTSqpy64,Kapitel 07: Der Hexenbesentausch (Hexenbesengeschichten),39,92353,0.635,0.239,7,-17.522,0,0.96,0.812,0,0.229,0.602,165.362,0
3rxpAsYc44NhxOSUypSb7Z,Kapitel 08: Der Hexenbesentausch (Hexenbesengeschichten),39,95590,0.578,0.267,7,-18.308,1,0.932,0.851,0,0.688,0.651,82.274,0
7HFZMhK66IGO3WLuQIb8Bv,Kapitel 02: Ein Tag ohne Kartoffelbrei (Hexenbesengeschichten),39,92659,0.703,0.231,2,-19.14,0,0.953,0.67,0,0.593,0.567,85.998,0
1vJFx0GSwtbzM03zaHXP2a,Kapitel 09: Der Hexenbesentausch (Hexenbesengeschichten),39,146474,0.647,0.17,2,-18.207,1,0.959,0.737,0,0.677,0.509,160.331,0
4wAR32JbKqwKLf3bc6UXUZ,Kapitel 01: Ein Tag ohne Kartoffelbrei (Hexenbesengeschichten),39,95844,0.669,0.182,7,-19.117,0,0.911,0.216,0,0.858,0.608,130.321,0
4zvFMEzkLwMdn0mL3Qzukg,Kapitel 03: Ein Tag ohne Kartoffelbrei (Hexenbesengeschichten),39,93411,0.739,0.195,9,-19.472,1,0.964,0.735,0,0.295,0.765,77.824,0
3Q8loZYOhupJQI0KCq4qAs,Kapitel 04: Ein Tag ohne Kartoffelbrei (Hexenbesengeschichten),39,90857,0.657,0.315,6,-19.566,0,0.944,0.766,0,0.712,0.55,93.449,0
3jNWy1TqelDxkJPMvPAzXU,Kapitel 05: Ein Tag ohne Kartoffelbrei (Hexenbesengeschichten),39,95568,0.623,0.224,4,-18.237,1,0.964,0.719,0,0.558,0.518,80.049,0
54S21MAWtFupcXvJUVFTZC,Kapitel 06: Ein Tag ohne Kartoffelbrei (Hexenbesengeschichten),39,94595,0.681,0.194,3,-18.552,0,0.958,0.736,0,0.635,0.506,100.716,0
1VTXjuXKzNphDkpzoxlwAV,Kapitel 07: Ein Tag ohne Kartoffelbrei (Hexenbesengeschichten),39,96277,0.751,0.22,10,-19.706,0,0.933,0.718,0,0.546,0.537,118.064,0
4RgjL2nXa28IZWJOti5Z6r,Kapitel 08: Ein Tag ohne Kartoffelbrei (Hexenbesengeschichten),39,91134,0.706,0.226,2,-18.506,0,0.964,0.608,0,0.413,0.395,60.113,0
3Qn9qal5wloSwL6SlTIubC,Kapitel 09: Ein Tag ohne Kartoffelbrei (Hexenbesengeschichten),39,96373,0.634,0.271,10,-17.465,0,0.903,0.732,0,0.622,0.424,86.49,0
4UxoyywBFuy2cI0e9Ti8mt,Kapitel 10: Ein Tag ohne Kartoffelbrei (Hexenbesengeschichten),39,94122,0.706,0.177,2,-20.085,1,0.939,0.63,0,0.547,0.542,132.873,0
4snejoRyeqRLUqG66qvYRX,Kapitel 11: Ein Tag ohne Kartoffelbrei (Hexenbesengeschichten),38,70145,0.634,0.197,7,-17.042,1,0.96,0.746,0,0.455,0.324,169.158,0
53qhIEbm0UDqZh2GYBKmNt,Kapitel 01: Verhexte Hexenbesen (Hexenbesengeschichten),38,116293,0.669,0.267,8,-17.08,1,0.921,0.322,0,0.375,0.652,131.386,0
7JCkyhg1cpWNUPejUNBHoo,Kapitel 02: Verhexte Hexenbesen (Hexenbesengeschichten),38,97234,0.73,0.236,4,-17.043,0,0.959,0.678,0,0.646,0.471,84.292,0
1U02hV6rTYZNTu3cIiWy0K,Kapitel 03: Verhexte Hexenbesen (Hexenbesengeschichten),38,91071,0.665,0.166,6,-18.139,1,0.955,0.852,0,0.381,0.501,82.569,0
7GJksrrn5oNKjYFwtKrETf,Kapitel 04: Verhexte Hexenbesen (Hexenbesengeschichten),38,97508,0.737,0.164,0,-21.584,0,0.956,0.737,0,0.253,0.343,64.664,0
348bHQgtv6S2QOBWFeiFes,Kapitel 05: Verhexte Hexenbesen (Hexenbesengeschichten),38,93400,0.618,0.216,2,-19.283,0,0.962,0.721,0,0.333,0.571,57.837,0
2MOvsO3HaEvJvKAFqZI0tc,Kapitel 06: Verhexte Hexenbesen (Hexenbesengeschichten),38,90174,0.631,0.223,6,-18.118,0,0.958,0.776,0,0.617,0.398,83.364,0
0iOVq3P2d4mRGuLVF9vVyy,Kapitel 07: Verhexte Hexenbesen (Hexenbesengeschichten),38,91360,0.79,0.194,7,-19.9,1,0.959,0.666,0,0.133,0.34,46.803,0
4xNVoGx8ij89b49GWB8c7d,Kapitel 08: Verhexte Hexenbesen (Hexenbesengeschichten),38,98897,0.656,0.0897,5,-23.175,1,0.906,0.708,0,0.359,0.155,80.945,0
6XgJJAPmpK6TYuYlq0cSkx,Kapitel 09: Verhexte Hexenbesen (Hexenbesengeschichten),38,95280,0.713,0.25,6,-18.031,0,0.955,0.838,0,0.654,0.668,131.93,0
0oyRFiVY5qltnLXfztmG9Z,Kapitel 10: Verhexte Hexenbesen (Hexenbesengeschichten),38,85965,0.709,0.197,2,-18.664,1,0.964,0.652,0,0.561,0.457,72.152,0
7fBOh3kvg65LagLr1Qv4lH,Bibi Blocksberg Lied,32,88990,0.704,0.693,10,-12.723,1,0.0794,0.14,0,0.389,0.647,134.548,0
